school_id,month,leads,impressions,clicks,spend,applications,enrollments,campaign_id
SCH047,2021-10-01 00:00:00,2,146,6,250.71,0,0,CMP0073
SCH047,2021-11-01 00:00:00,2,44,6,224.22,0,0,CMP0074
SCH047,2021-12-01 00:00:00,5,330,35,297.48,1,0,CMP0075
SCH047,2022-01-01 00:00:00,10,680,20,180.51,2,0,CMP0076
SCH047,2022-02-01 00:00:00,2,40,12,536.17,0,0,CMP0077
SCH047,2022-03-01 00:00:00,5,220,30,409.5,1,0,CMP0078
SCH047,2022-04-01 00:00:00,4,152,12,530.84,1,0,CMP0079
SCH047,2022-05-01 00:00:00,4,176,24,365.41,1,0,CMP0080
SCH047,2022-06-01 00:00:00,9,432,45,631.09,3,1,CMP0081
SCH047,2022-07-01 00:00:00,5,175,35,1495.77,1,0,CMP0082
SCH047,2022-08-01 00:00:00,4,256,28,245.05,0,0,CMP0083
SCH047,2022-09-01 00:00:00,9,630,45,1307.4,1,0,CMP0084
SCH047,2022-10-01 00:00:00,5,255,10,161.47,1,0,CMP0085
SCH047,2022-11-01 00:00:00,6,210,12,355.8,2,0,CMP0086
SCH047,2022-12-01 00:00:00,5,285,10,350.56,0,0,CMP0087
SCH047,2023-01-01 00:00:00,2,82,4,103.18,0,0,CMP0088
SCH047,2023-02-01 00:00:00,2,40,8,293.45,0,0,CMP0089
SCH047,2023-03-01 00:00:00,4,248,16,152.88,1,0,CMP0090
SCH047,2023-04-01 00:00:00,4,316,8,298.77,1,0,CMP0091
SCH047,2023-05-01 00:00:00,6,456,12,269.54,1,0,CMP0092
SCH047,2023-06-01 00:00:00,5,375,10,215.64,0,0,CMP0093
SCH047,2023-07-01 00:00:00,5,275,25,1039.89,1,0,CMP0094
SCH047,2023-08-01 00:00:00,12,384,48,1291.13,2,0,CMP0095
SCH047,2023-09-01 00:00:00,9,387,54,2079.72,1,0,CMP0096
SCH047,2023-10-01 00:00:00,2,46,6,115.87,0,0,CMP0097
SCH047,2023-11-01 00:00:00,3,234,12,422.2,0,0,CMP0098
SCH047,2023-12-01 00:00:00,3,117,9,150.78,1,0,CMP0099
SCH047,2024-01-01 00:00:00,2,102,6,93.65,0,0,CMP0100
SCH047,2024-02-01 00:00:00,8,520,16,385.11,3,0,CMP0101
SCH047,2024-03-01 00:00:00,2,144,14,171.44,0,0,CMP0102
SCH047,2024-04-01 00:00:00,2,98,10,385.97,0,0,CMP0103
SCH047,2024-05-01 00:00:00,7,420,49,1794.13,2,0,CMP0104
SCH047,2024-06-01 00:00:00,3,201,21,859.05,0,0,CMP0105
SCH047,2024-07-01 00:00:00,3,147,9,131.04,1,0,CMP0106
SCH047,2024-08-01 00:00:00,7,532,28,1238.14,1,0,CMP0107
SCH047,2024-09-01 00:00:00,9,621,27,955.98,2,0,CMP0108
SCH047,2024-10-01 00:00:00,3,168,9,252.91,1,0,CMP0109
SCH047,2024-11-01 00:00:00,6,450,42,490.35,0,0,CMP0110
SCH047,2024-12-01 00:00:00,3,180,18,779.71,0,0,CMP0111
SCH047,2025-01-01 00:00:00,4,220,28,727.18,0,0,CMP0112
SCH047,2025-02-01 00:00:00,1,57,7,261.31,0,0,CMP0113
SCH047,2025-03-01 00:00:00,6,126,30,1310.76,1,0,CMP0114
SCH047,2025-04-01 00:00:00,6,144,30,284.97,1,0,CMP0115
SCH047,2025-05-01 00:00:00,2,68,12,266.58,0,0,CMP0116
SCH047,2025-06-01 00:00:00,4,188,28,613.69,1,0,CMP0117
SCH047,2025-07-01 00:00:00,5,185,10,371.4,0,0,CMP0118
SCH047,2025-08-01 00:00:00,5,180,30,547.89,1,0,CMP0119
SCH047,2025-09-01 00:00:00,4,188,24,761.11,0,0,CMP0120
SCH047,2025-10-01 00:00:00,5,385,25,800.39,0,0,CMP0121
SCH047,2025-11-01 00:00:00,4,228,24,972.89,1,0,CMP0122
SCH047,2025-12-01 00:00:00,9,495,18,476.16,1,0,CMP0123
SCH047,2026-01-01 00:00:00,4,236,24,565.96,1,0,CMP0124
SCH047,2026-02-01 00:00:00,1,56,6,90.8,0,0,CMP0125
SCH047,2026-03-01 00:00:00,5,145,10,283.61,1,0,CMP0126
SCH047,2026-04-01 00:00:00,4,284,8,178.8,0,0,CMP0127
SCH047,2026-05-01 00:00:00,6,174,36,578.39,1,0,CMP0128
SCH047,2026-06-01 00:00:00,10,650,30,842.81,4,1,CMP0129
SCH047,2026-07-01 00:00:00,7,224,42,985.45,2,0,CMP0130
SCH048,2021-01-01 00:00:00,4,300,20,435.57,0,0,CMP0131
SCH048,2021-02-01 00:00:00,4,104,8,127.12,0,0,CMP0132
SCH048,2021-03-01 00:00:00,7,490,42,423.91,1,0,CMP0133
SCH048,2021-04-01 00:00:00,4,184,16,406.64,1,0,CMP0134
SCH048,2021-05-01 00:00:00,8,160,48,1667.54,3,1,CMP0135
SCH048,2021-06-01 00:00:00,4,212,8,269.41,0,0,CMP0136
SCH048,2021-07-01 00:00:00,9,450,54,1804.73,1,0,CMP0137
SCH048,2021-08-01 00:00:00,3,69,12,154.72,0,0,CMP0138
SCH048,2021-09-01 00:00:00,3,177,21,544.62,0,0,CMP0139
SCH048,2021-10-01 00:00:00,3,213,15,347.84,0,0,CMP0140
SCH048,2021-11-01 00:00:00,2,138,8,146.53,0,0,CMP0141
SCH048,2021-12-01 00:00:00,6,420,36,297.41,1,0,CMP0142
SCH048,2022-01-01 00:00:00,5,290,35,558.26,0,0,CMP0143
SCH048,2022-02-01 00:00:00,4,196,8,240.07,1,0,CMP0144
SCH048,2022-03-01 00:00:00,3,207,6,71.97,0,0,CMP0145
SCH048,2022-04-01 00:00:00,2,62,12,241.14,0,0,CMP0146
SCH048,2022-05-01 00:00:00,5,225,20,852.53,1,0,CMP0147
SCH048,2022-06-01 00:00:00,7,511,35,1380.77,2,1,CMP0148
SCH048,2022-07-01 00:00:00,8,232,40,738.43,3,0,CMP0149
SCH048,2022-08-01 00:00:00,9,693,54,1270.86,2,0,CMP0150
SCH048,2022-09-01 00:00:00,6,150,42,860.34,1,0,CMP0151
SCH048,2022-10-01 00:00:00,6,138,18,580.78,2,0,CMP0152
SCH048,2022-11-01 00:00:00,4,84,24,727.76,0,0,CMP0153
SCH048,2022-12-01 00:00:00,4,152,12,417.8,0,0,CMP0154
SCH048,2023-01-01 00:00:00,3,132,21,514.37,0,0,CMP0155
SCH048,2023-02-01 00:00:00,5,335,20,242.79,1,0,CMP0156
SCH048,2023-03-01 00:00:00,4,292,16,217.57,1,0,CMP0157
SCH048,2023-04-01 00:00:00,5,115,20,648.44,1,0,CMP0158
SCH048,2023-05-01 00:00:00,9,333,36,351.37,1,0,CMP0159
SCH048,2023-06-01 00:00:00,7,469,42,445.85,2,0,CMP0160
SCH048,2023-07-01 00:00:00,4,204,8,295.93,0,0,CMP0161
SCH048,2023-08-01 00:00:00,6,228,24,252.32,2,1,CMP0162
SCH048,2023-09-01 00:00:00,6,324,30,988.68,2,0,CMP0163
SCH048,2023-10-01 00:00:00,3,153,15,265.88,0,0,CMP0164
SCH048,2023-11-01 00:00:00,6,414,36,1157.51,2,0,CMP0165
SCH048,2023-12-01 00:00:00,3,96,18,515,0,0,CMP0166
SCH048,2024-01-01 00:00:00,4,260,24,302.03,1,0,CMP0167
SCH048,2024-02-01 00:00:00,6,318,18,649.98,0,0,CMP0168
SCH048,2024-03-01 00:00:00,6,426,18,376.11,1,0,CMP0169
SCH048,2024-04-01 00:00:00,6,444,30,631.85,1,0,CMP0170
SCH048,2024-05-01 00:00:00,4,124,28,807.29,0,0,CMP0171
SCH048,2024-06-01 00:00:00,3,225,21,399.36,1,0,CMP0172
SCH048,2024-07-01 00:00:00,6,228,36,1365.78,1,0,CMP0173
SCH048,2024-08-01 00:00:00,3,144,15,147.29,0,0,CMP0174
SCH048,2024-09-01 00:00:00,5,190,25,586.84,1,0,CMP0175
SCH048,2024-10-01 00:00:00,6,342,12,96.88,2,0,CMP0176
SCH048,2024-11-01 00:00:00,4,204,20,313.37,0,0,CMP0177
SCH048,2024-12-01 00:00:00,6,126,30,567.39,2,0,CMP0178
SCH048,2025-01-01 00:00:00,4,148,28,233.11,1,0,CMP0179
SCH048,2025-02-01 00:00:00,2,96,14,517.75,0,0,CMP0180
SCH048,2025-03-01 00:00:00,4,124,12,96.43,1,0,CMP0181
SCH048,2025-04-01 00:00:00,2,146,6,78.81,0,0,CMP0182
SCH048,2025-05-01 00:00:00,2,136,6,236.52,0,0,CMP0183
SCH048,2025-06-01 00:00:00,7,308,14,149.61,1,0,CMP0184
SCH048,2025-07-01 00:00:00,6,162,24,817.27,2,0,CMP0185
SCH048,2025-08-01 00:00:00,5,350,20,892.69,1,0,CMP0186
SCH048,2025-09-01 00:00:00,1,62,5,108.96,0,0,CMP0187
SCH048,2025-10-01 00:00:00,3,153,21,808.52,0,0,CMP0188
SCH048,2025-11-01 00:00:00,3,219,15,348.58,1,0,CMP0189
SCH048,2025-12-01 00:00:00,3,99,15,129.93,1,0,CMP0190
SCH048,2026-01-01 00:00:00,3,174,12,119.86,1,0,CMP0191
SCH048,2026-02-01 00:00:00,4,188,28,243.08,1,0,CMP0192
SCH048,2026-03-01 00:00:00,7,224,35,280.63,2,0,CMP0193
SCH048,2026-04-01 00:00:00,3,234,15,131.47,0,0,CMP0194
SCH048,2026-05-01 00:00:00,4,148,8,331.91,1,0,CMP0195
SCH048,2026-06-01 00:00:00,5,325,30,721.38,1,0,CMP0196
SCH048,2026-07-01 00:00:00,3,108,18,680.92,0,0,CMP0197
SCH049,2021-01-01 00:00:00,6,282,24,979.71,1,0,CMP0198
SCH049,2021-02-01 00:00:00,3,174,9,193.18,0,0,CMP0199
SCH049,2021-03-01 00:00:00,4,184,28,630.31,1,0,CMP0200
SCH049,2021-04-01 00:00:00,2,110,10,291.57,0,0,CMP0201
SCH049,2021-05-01 00:00:00,6,246,24,460.01,2,0,CMP0202
SCH049,2021-06-01 00:00:00,3,177,6,220.45,0,0,CMP0203
SCH049,2021-07-01 00:00:00,6,162,42,424.62,1,0,CMP0204
SCH049,2021-08-01 00:00:00,3,69,18,763.16,0,0,CMP0205
SCH049,2021-09-01 00:00:00,4,292,8,64.55,0,0,CMP0206
SCH049,2021-10-01 00:00:00,7,532,49,1912.76,1,0,CMP0207
SCH049,2021-11-01 00:00:00,6,138,18,689.26,1,0,CMP0208
SCH049,2021-12-01 00:00:00,4,308,8,257.95,1,0,CMP0209
SCH049,2022-01-01 00:00:00,2,60,12,252.35,0,0,CMP0210
SCH049,2022-02-01 00:00:00,2,66,6,180.71,0,0,CMP0211
SCH049,2022-03-01 00:00:00,7,196,21,929.23,2,0,CMP0212
SCH049,2022-04-01 00:00:00,2,144,12,145.1,0,0,CMP0213
SCH049,2022-05-01 00:00:00,2,106,8,149.67,0,0,CMP0214
SCH049,2022-06-01 00:00:00,6,210,42,1641.9,1,0,CMP0215
SCH049,2022-07-01 00:00:00,2,64,6,265.48,0,0,CMP0216
SCH049,2022-08-01 00:00:00,4,140,12,428.22,0,0,CMP0217
SCH049,2022-09-01 00:00:00,8,600,56,1364.64,2,0,CMP0218
SCH049,2022-10-01 00:00:00,4,104,16,683.81,1,0,CMP0219
SCH049,2022-11-01 00:00:00,5,250,35,788.34,1,0,CMP0220
SCH049,2022-12-01 00:00:00,2,50,10,272.38,0,0,CMP0221
SCH049,2023-01-01 00:00:00,5,340,35,927.62,0,0,CMP0222
SCH049,2023-02-01 00:00:00,3,144,21,527.89,0,0,CMP0223
SCH049,2023-03-01 00:00:00,6,312,36,514.15,1,0,CMP0224
SCH049,2023-04-01 00:00:00,6,252,30,1336.32,1,0,CMP0225
SCH049,2023-05-01 00:00:00,6,318,24,679.81,2,1,CMP0226
SCH049,2023-06-01 00:00:00,6,360,24,384.4,2,0,CMP0227
SCH049,2023-07-01 00:00:00,3,81,21,338.56,0,0,CMP0228
SCH049,2023-08-01 00:00:00,7,322,42,926.83,2,0,CMP0229
SCH049,2023-09-01 00:00:00,6,246,18,735.72,1,0,CMP0230
SCH049,2023-10-01 00:00:00,2,104,10,166.78,0,0,CMP0231
SCH049,2023-11-01 00:00:00,3,126,18,229.94,0,0,CMP0232
SCH049,2023-12-01 00:00:00,1,69,4,92.8,0,0,CMP0233
SCH049,2024-01-01 00:00:00,9,486,27,1110.05,3,1,CMP0234
SCH049,2024-02-01 00:00:00,3,183,18,405.93,0,0,CMP0235
SCH049,2024-03-01 00:00:00,1,69,3,29.71,0,0,CMP0236
SCH049,2024-04-01 00:00:00,7,168,42,353.36,1,0,CMP0237
SCH049,2024-05-01 00:00:00,4,224,24,631.9,1,0,CMP0238
SCH049,2024-06-01 00:00:00,6,234,36,1278.5,1,0,CMP0239
SCH049,2024-07-01 00:00:00,6,186,36,783.58,2,0,CMP0240
SCH049,2024-08-01 00:00:00,5,190,20,273.23,1,0,CMP0241
SCH049,2024-09-01 00:00:00,2,66,4,91.76,0,0,CMP0242
SCH049,2024-10-01 00:00:00,5,165,20,401.84,1,0,CMP0243
SCH049,2024-11-01 00:00:00,5,255,30,782.61,1,0,CMP0244
SCH049,2024-12-01 00:00:00,5,200,30,1154.44,1,0,CMP0245
SCH049,2025-01-01 00:00:00,6,150,36,482.56,2,0,CMP0246
SCH049,2025-02-01 00:00:00,3,96,12,392.17,1,0,CMP0247
SCH049,2025-03-01 00:00:00,3,72,15,381.49,0,0,CMP0248
SCH049,2025-04-01 00:00:00,5,390,30,1282.53,1,0,CMP0249
SCH049,2025-05-01 00:00:00,6,408,18,704.59,2,0,CMP0250
SCH049,2025-06-01 00:00:00,9,180,18,354.59,3,0,CMP0251
SCH049,2025-07-01 00:00:00,8,408,40,1623.72,1,0,CMP0252
SCH049,2025-08-01 00:00:00,6,432,36,441.58,0,0,CMP0253
SCH049,2025-09-01 00:00:00,7,182,35,729.67,1,0,CMP0254
SCH049,2025-10-01 00:00:00,3,174,18,523.28,0,0,CMP0255
SCH049,2025-11-01 00:00:00,3,192,21,896.73,1,0,CMP0256
SCH049,2025-12-01 00:00:00,1,64,4,34.86,0,0,CMP0257
SCH049,2026-01-01 00:00:00,5,125,10,83.52,1,0,CMP0258
SCH049,2026-02-01 00:00:00,3,111,15,599.97,0,0,CMP0259
SCH049,2026-03-01 00:00:00,6,402,30,1339.91,1,0,CMP0260
SCH049,2026-04-01 00:00:00,6,294,42,933.13,2,0,CMP0261
SCH049,2026-05-01 00:00:00,4,84,20,385.17,1,0,CMP0262
SCH049,2026-06-01 00:00:00,7,490,35,344.38,1,0,CMP0263
SCH049,2026-07-01 00:00:00,3,177,18,193.22,0,0,CMP0264
SCH050,2021-01-01 00:00:00,4,128,28,779.92,1,0,CMP0265
SCH050,2021-02-01 00:00:00,3,210,12,334.17,0,0,CMP0266
SCH050,2021-03-01 00:00:00,4,236,16,294.76,1,0,CMP0267
SCH050,2021-04-01 00:00:00,4,284,8,321.65,1,0,CMP0268
SCH050,2021-05-01 00:00:00,1,39,3,76.31,0,0,CMP0269
SCH050,2021-06-01 00:00:00,8,376,32,367.59,2,0,CMP0270
SCH050,2021-07-01 00:00:00,2,110,14,323.08,0,0,CMP0271
SCH050,2021-08-01 00:00:00,3,111,6,98.8,0,0,CMP0272
SCH050,2021-09-01 00:00:00,5,280,20,597.77,1,0,CMP0273
SCH050,2021-10-01 00:00:00,3,177,18,295.02,0,0,CMP0274
SCH050,2021-11-01 00:00:00,8,584,40,527.52,2,0,CMP0275
SCH050,2021-12-01 00:00:00,2,74,8,89.63,0,0,CMP0276
SCH050,2022-01-01 00:00:00,2,52,12,114.88,0,0,CMP0277
SCH050,2022-02-01 00:00:00,4,104,28,250.21,0,0,CMP0278
SCH050,2022-03-01 00:00:00,3,108,9,89.34,0,0,CMP0279
SCH050,2022-04-01 00:00:00,5,105,30,1136.41,1,0,CMP0280
SCH050,2022-05-01 00:00:00,5,270,25,739.09,1,0,CMP0281
SCH050,2022-06-01 00:00:00,4,312,12,266.34,0,0,CMP0282
SCH050,2022-07-01 00:00:00,5,140,35,1516.16,1,0,CMP0283
SCH050,2022-08-01 00:00:00,5,330,30,778.26,1,0,CMP0284
SCH050,2022-09-01 00:00:00,7,497,35,731.74,2,0,CMP0285
SCH050,2022-10-01 00:00:00,7,350,42,1125.71,1,0,CMP0286
SCH050,2022-11-01 00:00:00,6,126,36,1494.91,1,0,CMP0287
SCH050,2022-12-01 00:00:00,10,640,40,1388.29,4,0,CMP0288
SCH050,2023-01-01 00:00:00,4,80,8,167.42,1,0,CMP0289
SCH050,2023-02-01 00:00:00,6,264,12,203.41,2,0,CMP0290
SCH050,2023-03-01 00:00:00,2,58,14,243.11,0,0,CMP0291
SCH050,2023-04-01 00:00:00,4,260,8,302.95,0,0,CMP0292
SCH050,2023-05-01 00:00:00,9,342,18,305.76,1,0,CMP0293
SCH050,2023-06-01 00:00:00,3,60,12,276.7,0,0,CMP0294
SCH050,2023-07-01 00:00:00,4,120,24,904.12,1,0,CMP0295
SCH050,2023-08-01 00:00:00,4,148,12,417.84,1,0,CMP0296
SCH050,2023-09-01 00:00:00,3,102,18,558.22,1,0,CMP0297
SCH050,2023-10-01 00:00:00,1,78,3,114.25,0,0,CMP0298
SCH050,2023-11-01 00:00:00,4,288,28,1004.34,1,0,CMP0299
SCH050,2023-12-01 00:00:00,10,660,60,1625.26,3,1,CMP0300
SCH050,2024-01-01 00:00:00,4,120,24,723.81,1,0,CMP0001
SCH050,2024-02-01 00:00:00,5,175,30,850.59,2,0,CMP0002
SCH050,2024-03-01 00:00:00,6,264,42,1827.37,2,0,CMP0003
SCH050,2024-04-01 00:00:00,7,168,14,371.67,2,0,CMP0004
SCH050,2024-05-01 00:00:00,6,276,36,1567.77,2,0,CMP0005
SCH050,2024-06-01 00:00:00,4,300,8,248.56,1,0,CMP0006
SCH050,2024-07-01 00:00:00,4,208,8,342.23,1,0,CMP0007
SCH050,2024-08-01 00:00:00,4,188,16,239.81,1,0,CMP0008
SCH050,2024-09-01 00:00:00,3,63,12,128.74,1,0,CMP0009
SCH050,2024-10-01 00:00:00,7,140,14,497.13,1,0,CMP0010
SCH050,2024-11-01 00:00:00,3,237,9,389.38,1,0,CMP0011
SCH050,2024-12-01 00:00:00,5,210,25,381.46,1,0,CMP0012
SCH050,2025-01-01 00:00:00,7,532,42,828.16,1,0,CMP0013
SCH050,2025-02-01 00:00:00,3,186,18,150.32,0,0,CMP0014
SCH050,2025-03-01 00:00:00,6,162,18,589.29,2,0,CMP0015
SCH050,2025-04-01 00:00:00,9,234,45,1993.88,3,0,CMP0016
SCH050,2025-05-01 00:00:00,5,240,10,155.64,0,0,CMP0017
SCH050,2025-06-01 00:00:00,5,230,35,411.32,1,0,CMP0018
SCH050,2025-07-01 00:00:00,3,102,18,312.6,1,0,CMP0019
SCH050,2025-08-01 00:00:00,5,315,10,187.6,1,0,CMP0020
SCH050,2025-09-01 00:00:00,5,330,35,705.11,1,0,CMP0021
SCH050,2025-10-01 00:00:00,5,160,10,174.51,0,0,CMP0022
SCH050,2025-11-01 00:00:00,2,124,10,409.58,0,0,CMP0023
SCH050,2025-12-01 00:00:00,3,117,21,796.08,0,0,CMP0024
SCH050,2026-01-01 00:00:00,2,60,14,260.55,0,0,CMP0025
SCH050,2026-02-01 00:00:00,2,112,10,343.43,0,0,CMP0026
SCH050,2026-03-01 00:00:00,5,375,15,172.93,1,0,CMP0027
SCH050,2026-04-01 00:00:00,3,135,6,52.96,0,0,CMP0028
SCH050,2026-05-01 00:00:00,7,322,49,2029.76,2,0,CMP0029
SCH050,2026-06-01 00:00:00,5,230,25,736.82,1,0,CMP0030
SCH050,2026-07-01 00:00:00,3,162,6,148.1,1,0,CMP0031
SCH051,2021-01-01 00:00:00,5,200,15,577.36,1,0,CMP0032
SCH051,2021-02-01 00:00:00,1,52,5,48.18,0,0,CMP0033
SCH051,2021-03-01 00:00:00,3,105,9,170.89,0,0,CMP0034
SCH051,2021-04-01 00:00:00,3,90,15,387.23,0,0,CMP0035
SCH051,2021-05-01 00:00:00,4,120,28,416.22,1,0,CMP0036
SCH051,2021-06-01 00:00:00,3,180,9,216.89,1,0,CMP0037
SCH051,2021-07-01 00:00:00,4,272,20,363.42,1,0,CMP0038
SCH051,2021-08-01 00:00:00,6,240,18,452,2,0,CMP0039
SCH051,2021-09-01 00:00:00,4,296,8,307.92,1,0,CMP0040
SCH051,2021-10-01 00:00:00,2,116,12,128.61,0,0,CMP0041
SCH051,2021-11-01 00:00:00,6,360,36,289.72,1,0,CMP0042
SCH051,2021-12-01 00:00:00,3,72,21,916.44,0,0,CMP0043
SCH051,2022-01-01 00:00:00,3,222,18,280.97,0,0,CMP0044
SCH051,2022-02-01 00:00:00,5,365,15,120.93,0,0,CMP0045
SCH051,2022-03-01 00:00:00,5,150,25,827.55,2,0,CMP0046
SCH051,2022-04-01 00:00:00,5,280,20,649.84,1,0,CMP0047
SCH051,2022-05-01 00:00:00,4,168,12,363,0,0,CMP0048
SCH051,2022-06-01 00:00:00,6,132,24,251.18,1,0,CMP0049
SCH051,2022-07-01 00:00:00,7,553,42,555.12,2,1,CMP0050
SCH051,2022-08-01 00:00:00,7,266,21,315.84,2,1,CMP0051
SCH051,2022-09-01 00:00:00,10,240,70,2925.54,4,1,CMP0052
SCH051,2022-10-01 00:00:00,8,608,32,966.9,1,0,CMP0053
SCH051,2022-11-01 00:00:00,5,115,35,670.65,1,0,CMP0054
SCH051,2022-12-01 00:00:00,8,336,16,150.77,2,0,CMP0055
SCH051,2023-01-01 00:00:00,8,168,48,1261.18,3,0,CMP0056
SCH051,2023-02-01 00:00:00,3,204,9,221.08,0,0,CMP0057
SCH051,2023-03-01 00:00:00,2,146,14,344.94,0,0,CMP0058
SCH051,2023-04-01 00:00:00,2,52,10,376.66,0,0,CMP0059
SCH051,2023-05-01 00:00:00,3,96,6,137.99,0,0,CMP0060
SCH051,2023-06-01 00:00:00,8,264,32,579.2,2,1,CMP0061
SCH051,2023-07-01 00:00:00,6,150,12,282.51,2,0,CMP0062
SCH051,2023-08-01 00:00:00,2,148,12,108.71,0,0,CMP0063
SCH051,2023-09-01 00:00:00,4,212,8,79.3,0,0,CMP0064
SCH051,2023-10-01 00:00:00,6,396,42,819.67,2,0,CMP0065
SCH051,2023-11-01 00:00:00,7,336,21,849.23,1,0,CMP0066
SCH051,2023-12-01 00:00:00,2,52,10,399.6,0,0,CMP0067
SCH051,2024-01-01 00:00:00,1,39,2,18.89,0,0,CMP0068
SCH051,2024-02-01 00:00:00,4,304,12,298.86,0,0,CMP0069
SCH051,2024-03-01 00:00:00,4,268,20,182.04,0,0,CMP0070
SCH051,2024-04-01 00:00:00,2,60,6,167.32,0,0,CMP0071
SCH051,2024-05-01 00:00:00,4,296,20,506.85,0,0,CMP0072
SCH051,2024-06-01 00:00:00,7,392,35,1377.07,1,0,CMP0073
SCH051,2024-07-01 00:00:00,2,96,12,192.86,0,0,CMP0074
SCH051,2024-08-01 00:00:00,5,265,30,949.2,2,0,CMP0075
SCH051,2024-09-01 00:00:00,7,392,42,630.72,1,0,CMP0076
SCH051,2024-10-01 00:00:00,2,100,12,326.88,0,0,CMP0077
SCH051,2024-11-01 00:00:00,2,70,14,518.59,0,0,CMP0078
SCH051,2024-12-01 00:00:00,4,160,24,688.7,1,0,CMP0079
SCH051,2025-01-01 00:00:00,6,426,42,1378.95,1,0,CMP0080
SCH051,2025-02-01 00:00:00,3,201,18,384.76,0,0,CMP0081
SCH051,2025-03-01 00:00:00,2,86,12,407.92,0,0,CMP0082
SCH051,2025-04-01 00:00:00,7,497,28,1206.84,1,0,CMP0083
SCH051,2025-05-01 00:00:00,1,54,5,159.98,0,0,CMP0084
SCH051,2025-06-01 00:00:00,3,75,12,474.74,1,0,CMP0085
SCH051,2025-07-01 00:00:00,3,180,15,269.74,0,0,CMP0086
SCH051,2025-08-01 00:00:00,2,114,12,283.5,0,0,CMP0087
SCH051,2025-09-01 00:00:00,5,125,20,337.78,1,0,CMP0088
SCH051,2025-10-01 00:00:00,2,138,10,449.96,0,0,CMP0089
SCH051,2025-11-01 00:00:00,4,140,20,422.27,1,0,CMP0090
SCH051,2025-12-01 00:00:00,6,432,42,1446.65,2,0,CMP0091
SCH051,2026-01-01 00:00:00,6,258,18,367.29,1,0,CMP0092
SCH051,2026-02-01 00:00:00,4,152,28,618.52,1,0,CMP0093
SCH051,2026-03-01 00:00:00,2,84,8,168.8,0,0,CMP0094
SCH051,2026-04-01 00:00:00,4,316,16,378.43,1,0,CMP0095
SCH051,2026-05-01 00:00:00,2,154,8,144.4,0,0,CMP0096
SCH051,2026-06-01 00:00:00,9,261,45,655.53,1,0,CMP0097
SCH051,2026-07-01 00:00:00,3,126,18,398.77,0,0,CMP0098
SCH052,2021-01-01 00:00:00,7,378,14,497.89,1,0,CMP0099
SCH052,2021-02-01 00:00:00,1,73,6,162.18,0,0,CMP0100
SCH052,2021-03-01 00:00:00,4,276,24,492.76,0,0,CMP0101
SCH052,2021-05-01 00:00:00,6,414,36,471.11,2,0,CMP0102
SCH052,2021-06-01 00:00:00,5,180,25,636.1,1,0,CMP0103
SCH052,2021-07-01 00:00:00,7,252,49,1472.83,2,0,CMP0104
SCH052,2021-08-01 00:00:00,9,621,54,790.2,1,0,CMP0105
SCH052,2021-09-01 00:00:00,3,189,6,243.22,1,0,CMP0106
SCH052,2021-10-01 00:00:00,4,312,24,339.77,1,0,CMP0107
SCH052,2021-11-01 00:00:00,4,176,8,155.53,1,0,CMP0108
SCH052,2021-12-01 00:00:00,4,88,16,151.62,1,0,CMP0109
SCH052,2022-01-01 00:00:00,4,96,12,135.65,1,0,CMP0110
SCH052,2022-02-01 00:00:00,6,162,42,1218.26,2,0,CMP0111
SCH052,2022-03-01 00:00:00,6,222,18,744.21,1,0,CMP0112
SCH052,2022-04-01 00:00:00,3,168,15,381.67,1,0,CMP0113
SCH052,2022-05-01 00:00:00,4,192,24,1027.41,1,0,CMP0114
SCH052,2022-06-01 00:00:00,5,290,35,1025.21,1,0,CMP0115
SCH052,2022-07-01 00:00:00,7,476,49,889.27,2,0,CMP0116
SCH052,2022-08-01 00:00:00,4,104,28,1116.24,1,0,CMP0117
SCH052,2022-09-01 00:00:00,2,136,8,128.37,0,0,CMP0118
SCH052,2022-10-01 00:00:00,8,552,24,436.76,2,0,CMP0119
SCH052,2022-11-01 00:00:00,1,33,2,51.69,0,0,CMP0120
SCH052,2022-12-01 00:00:00,2,138,6,206.15,0,0,CMP0121
SCH052,2023-01-01 00:00:00,4,196,16,347.04,1,0,CMP0122
SCH052,2023-02-01 00:00:00,5,135,25,658,1,0,CMP0123
SCH052,2023-03-01 00:00:00,2,98,6,185.78,0,0,CMP0124
SCH052,2023-04-01 00:00:00,2,66,4,46.47,0,0,CMP0125
SCH052,2023-05-01 00:00:00,4,100,16,351.26,1,0,CMP0126
SCH052,2023-06-01 00:00:00,6,462,30,1130.48,0,0,CMP0127
SCH052,2023-07-01 00:00:00,2,122,4,53.69,0,0,CMP0128
SCH052,2023-08-01 00:00:00,5,315,30,379.52,1,0,CMP0129
SCH052,2023-09-01 00:00:00,3,123,9,199.74,1,0,CMP0130
SCH052,2023-10-01 00:00:00,2,112,6,62.46,0,0,CMP0131
SCH052,2023-11-01 00:00:00,5,335,10,385.44,1,0,CMP0132
SCH052,2023-12-01 00:00:00,4,188,16,198.79,0,0,CMP0133
SCH052,2024-01-01 00:00:00,5,290,30,1272.44,1,0,CMP0134
SCH052,2024-02-01 00:00:00,4,304,28,801.99,0,0,CMP0135
SCH052,2024-03-01 00:00:00,6,282,24,222.05,2,0,CMP0136
SCH052,2024-04-01 00:00:00,6,360,30,643.24,1,0,CMP0137
SCH052,2024-05-01 00:00:00,6,258,18,238.76,0,0,CMP0138
